[ 2022-12-21 18:04:43,043 ] Using spritesheet cache size of 910
[ 2023-01-16 03:47:28,102 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 03:47:28,268 ] Connected to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 03:47:30,527 ] News query failed: "Unrecognized event news."
[ 2023-01-16 04:24:04,473 ] Using spritesheet cache size of 910
[ 2023-01-16 04:24:08,150 ] Asset loading complete
[ 2023-01-16 04:24:08,836 ] Could not find Sound Effect ID 688
[ 2023-01-16 04:24:14,433 ] All sound assets loaded
[ 2023-01-16 04:24:20,567 ] News query failed: "Unrecognized event news."
[ 2023-01-16 04:24:22,893 ] BattlEye: "Initialized (v1.246)"
[ 2023-01-16 04:24:22,894 ] BattlEye: "Restarting client is necessary, service isn't running properly"
[ 2023-01-16 04:24:22,894 ] BattlEye: "Restarting client is necessary, update required"
[ 2023-01-16 04:24:23,046 ] Request connection to gameserver  "tcp://phxserver.net:7172"  (unprotected:  "tcp://phxserver.net:7172" )  requested (Charakter "Musk" )
[ 2023-01-16 04:24:23,077 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 04:24:23,251 ] Connected to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 04:24:25,674 ] News query failed: "Unrecognized event news."
[ 2023-01-16 04:33:25,073 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073805639 found"
[ 2023-01-16 04:33:28,291 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073805638 found"
[ 2023-01-16 04:34:21,586 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "The remote host closed the connection" )
[ 2023-01-16 04:34:21,719 ] Disconnected from gameserver
[ 2023-01-16 04:34:22,856 ] News query failed: "Unrecognized event news."
[ 2023-01-16 04:34:26,351 ] Request connection to gameserver  "tcp://phxserver.net:7172"  (unprotected:  "tcp://phxserver.net:7172" )  requested (Charakter "Phx" )
[ 2023-01-16 04:34:26,353 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 04:34:26,538 ] Connected to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 04:34:27,290 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 04:39:45,473 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "The remote host closed the connection" )
[ 2023-01-16 04:39:45,606 ] Disconnected from gameserver
[ 2023-01-16 04:39:45,722 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 11:27:11,634 ] Using spritesheet cache size of 910
[ 2023-01-16 11:27:13,673 ] All sound assets loaded
[ 2023-01-16 11:27:15,740 ] Asset loading complete
[ 2023-01-16 11:27:16,827 ] Could not find Sound Effect ID 688
[ 2023-01-16 11:27:21,041 ] Could not find Sound Effect ID 675
[ 2023-01-16 11:27:21,041 ] Could not find Sound Effect ID 676
[ 2023-01-16 11:27:21,601 ] All sound assets loaded
[ 2023-01-16 11:27:27,006 ] News query failed: "Unrecognized event news."
[ 2023-01-16 11:27:28,400 ] BattlEye: "Initialized (v1.246)"
[ 2023-01-16 11:27:28,401 ] BattlEye: "Restarting client is necessary, service isn't running properly"
[ 2023-01-16 11:27:28,401 ] BattlEye: "Restarting client is necessary, update required"
[ 2023-01-16 11:27:28,561 ] Request connection to gameserver  "tcp://phxserver.net:7172"  (unprotected:  "tcp://phxserver.net:7172" )  requested (Charakter "Phx" )
[ 2023-01-16 11:27:28,579 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 11:27:28,753 ] Connected to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 11:27:30,305 ] News query failed: "Unrecognized event news."
[ 2023-01-16 11:36:30,642 ] News query failed: "Unrecognized event news."
[ 2023-01-16 11:36:31,762 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "The remote host closed the connection" )
[ 2023-01-16 11:36:32,068 ] Disconnected from gameserver
[ 2023-01-16 11:36:32,898 ] Request connection to gameserver  "tcp://phxserver.net:7172"  (unprotected:  "tcp://phxserver.net:7172" )  requested (Charakter "Musk" )
[ 2023-01-16 11:36:32,912 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 11:36:33,112 ] Connected to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 11:36:33,974 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 11:45:19,504 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 11:45:21,303 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "The remote host closed the connection" )
[ 2023-01-16 11:45:21,436 ] Disconnected from gameserver
[ 2023-01-16 11:45:21,716 ] Request connection to gameserver  "tcp://phxserver.net:7172"  (unprotected:  "tcp://phxserver.net:7172" )  requested (Charakter "Phx" )
[ 2023-01-16 11:45:21,725 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 11:45:21,920 ] Connected to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 11:45:22,653 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 11:45:41,618 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 11:45:43,602 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "The remote host closed the connection" )
[ 2023-01-16 11:45:43,715 ] Disconnected from gameserver
[ 2023-01-16 11:45:43,978 ] Request connection to gameserver  "tcp://phxserver.net:7172"  (unprotected:  "tcp://phxserver.net:7172" )  requested (Charakter "Musk" )
[ 2023-01-16 11:45:43,985 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 11:45:44,153 ] Connected to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 11:45:44,922 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 11:47:16,846 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 11:57:02,522 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 11:57:04,706 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "The remote host closed the connection" )
[ 2023-01-16 11:57:04,821 ] Disconnected from gameserver
[ 2023-01-16 11:57:05,074 ] Request connection to gameserver  "tcp://phxserver.net:7172"  (unprotected:  "tcp://phxserver.net:7172" )  requested (Charakter "Phx" )
[ 2023-01-16 11:57:05,084 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 11:57:05,287 ] Connected to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 11:57:06,019 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 11:59:08,351 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "The remote host closed the connection" )
[ 2023-01-16 11:59:08,518 ] Disconnected from gameserver
[ 2023-01-16 11:59:16,547 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 12:05:03,500 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 12:05:11,300 ] Request connection to gameserver  "tcp://phxserver.net:7172"  (unprotected:  "tcp://phxserver.net:7172" )  requested (Charakter "Phx" )
[ 2023-01-16 12:05:11,306 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 12:05:12,251 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 12:05:17,064 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "Connection refused" )
[ 2023-01-16 12:05:18,099 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 12:05:23,864 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "Connection refused" )
[ 2023-01-16 12:05:23,886 ] Disconnected from gameserver
[ 2023-01-16 12:05:25,206 ] Request connection to gameserver  "tcp://phxserver.net:7172"  (unprotected:  "tcp://phxserver.net:7172" )  requested (Charakter "Phx" )
[ 2023-01-16 12:05:25,213 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 12:05:26,148 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 12:05:30,887 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "Connection refused" )
[ 2023-01-16 12:05:31,891 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 12:05:37,638 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "Connection refused" )
[ 2023-01-16 12:05:37,659 ] Disconnected from gameserver
[ 2023-01-16 12:05:38,921 ] Request connection to gameserver  "tcp://phxserver.net:7172"  (unprotected:  "tcp://phxserver.net:7172" )  requested (Charakter "Phx" )
[ 2023-01-16 12:05:38,923 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 12:05:39,870 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 12:05:44,638 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "Connection refused" )
[ 2023-01-16 12:05:45,638 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 12:05:51,338 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "Connection refused" )
[ 2023-01-16 12:05:51,349 ] Disconnected from gameserver
[ 2023-01-16 12:05:52,573 ] Request connection to gameserver  "tcp://phxserver.net:7172"  (unprotected:  "tcp://phxserver.net:7172" )  requested (Charakter "Phx" )
[ 2023-01-16 12:05:52,575 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 12:05:53,504 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 12:05:58,287 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "Connection refused" )
[ 2023-01-16 12:05:59,288 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 12:06:04,989 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "Connection refused" )
[ 2023-01-16 12:06:05,007 ] Disconnected from gameserver
[ 2023-01-16 12:06:07,383 ] Request connection to gameserver  "tcp://phxserver.net:7172"  (unprotected:  "tcp://phxserver.net:7172" )  requested (Charakter "Phx" )
[ 2023-01-16 12:06:07,385 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 12:06:08,312 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 12:06:13,088 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "Connection refused" )
[ 2023-01-16 12:06:14,088 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 12:06:19,838 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "Connection refused" )
[ 2023-01-16 12:06:19,859 ] Disconnected from gameserver
[ 2023-01-16 12:06:24,397 ] Request connection to gameserver  "tcp://phxserver.net:7172"  (unprotected:  "tcp://phxserver.net:7172" )  requested (Charakter "Phx" )
[ 2023-01-16 12:06:24,399 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 12:06:25,333 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 12:06:30,138 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "Connection refused" )
[ 2023-01-16 12:06:31,138 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 12:06:36,837 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "Connection refused" )
[ 2023-01-16 12:06:36,848 ] Disconnected from gameserver
[ 2023-01-16 12:06:42,486 ] Request connection to gameserver  "tcp://phxserver.net:7172"  (unprotected:  "tcp://phxserver.net:7172" )  requested (Charakter "Phx" )
[ 2023-01-16 12:06:42,488 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 12:06:43,430 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 12:06:48,189 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "Connection refused" )
[ 2023-01-16 12:06:49,189 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 12:06:54,889 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "Connection refused" )
[ 2023-01-16 12:06:54,909 ] Disconnected from gameserver
[ 2023-01-16 12:07:00,557 ] Request connection to gameserver  "tcp://phxserver.net:7172"  (unprotected:  "tcp://phxserver.net:7172" )  requested (Charakter "Phx" )
[ 2023-01-16 12:07:00,562 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 12:07:01,506 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 12:07:06,288 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "Connection refused" )
[ 2023-01-16 12:07:07,288 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 12:07:12,989 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "Connection refused" )
[ 2023-01-16 12:07:13,010 ] Disconnected from gameserver
[ 2023-01-16 12:07:18,654 ] Request connection to gameserver  "tcp://phxserver.net:7172"  (unprotected:  "tcp://phxserver.net:7172" )  requested (Charakter "Phx" )
[ 2023-01-16 12:07:18,656 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 12:07:19,598 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 12:07:24,388 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "Connection refused" )
[ 2023-01-16 12:07:25,389 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 12:07:31,089 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "Connection refused" )
[ 2023-01-16 12:07:31,107 ] Disconnected from gameserver
[ 2023-01-16 12:07:36,735 ] Request connection to gameserver  "tcp://phxserver.net:7172"  (unprotected:  "tcp://phxserver.net:7172" )  requested (Charakter "Phx" )
[ 2023-01-16 12:07:36,738 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 12:07:37,670 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 12:07:49,788 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "Connection refused" )
[ 2023-01-16 12:07:50,788 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 12:07:56,488 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "Connection refused" )
[ 2023-01-16 12:07:56,531 ] Disconnected from gameserver
[ 2023-01-16 12:08:18,088 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 12:08:23,357 ] Request connection to gameserver  "tcp://phxserver.net:7172"  (unprotected:  "tcp://phxserver.net:7172" )  requested (Charakter "Phx" )
[ 2023-01-16 12:08:23,364 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 12:08:23,542 ] Connected to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 12:08:24,325 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 12:08:32,022 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 12:08:37,904 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "The remote host closed the connection" )
[ 2023-01-16 12:08:38,011 ] Disconnected from gameserver
[ 2023-01-16 12:08:38,238 ] Request connection to gameserver  "tcp://phxserver.net:7172"  (unprotected:  "tcp://phxserver.net:7172" )  requested (Charakter "Musk" )
[ 2023-01-16 12:08:38,248 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 12:08:38,423 ] Connected to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 12:08:39,176 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 12:33:48,010 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 12:33:58,152 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "The remote host closed the connection" )
[ 2023-01-16 12:33:58,359 ] Disconnected from gameserver
[ 2023-01-16 12:33:58,863 ] Request connection to gameserver  "tcp://phxserver.net:7172"  (unprotected:  "tcp://phxserver.net:7172" )  requested (Charakter "Phx" )
[ 2023-01-16 12:33:58,878 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 12:33:59,052 ] Connected to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 12:33:59,746 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 12:49:44,957 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "The remote host closed the connection" )
[ 2023-01-16 12:49:45,103 ] Disconnected from gameserver
[ 2023-01-16 12:49:45,256 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 12:50:24,066 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 12:50:25,837 ] Request connection to gameserver  "tcp://phxserver.net:7172"  (unprotected:  "tcp://phxserver.net:7172" )  requested (Charakter "Phx" )
[ 2023-01-16 12:50:25,845 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 12:50:26,058 ] Connected to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 12:50:26,748 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 13:19:50,809 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "The remote host closed the connection" )
[ 2023-01-16 13:19:50,971 ] Disconnected from gameserver
[ 2023-01-16 13:20:54,323 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 13:27:55,672 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 13:27:57,925 ] Request connection to gameserver  "tcp://phxserver.net:7172"  (unprotected:  "tcp://phxserver.net:7172" )  requested (Charakter "Phx" )
[ 2023-01-16 13:27:57,936 ] Request connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 13:27:58,137 ] Connected to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"
[ 2023-01-16 13:27:58,778 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 13:31:08,645 ] Connection to gameserver  "tcp://phxserver.net:7172" "PhxServerNET"  was disconnected ( "The remote host closed the connection" )
[ 2023-01-16 13:31:08,763 ] Disconnected from gameserver
[ 2023-01-16 13:31:08,874 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://ot.phxserver.net/login.php") ) due to too many retries.
[ 2023-01-16 14:39:27,705 ] Using spritesheet cache size of 910
[ 2023-01-16 14:39:30,906 ] Asset loading complete
[ 2023-01-16 14:39:31,730 ] Could not find Sound Effect ID 688
[ 2023-01-16 14:39:36,002 ] Could not find Sound Effect ID 675
[ 2023-01-16 14:39:36,002 ] Could not find Sound Effect ID 676
[ 2023-01-16 14:39:36,607 ] All sound assets loaded
[ 2023-01-16 14:39:44,629 ] News query failed: "Unrecognized event news."
[ 2023-01-16 14:39:48,798 ] BattlEye: "Initialized (v1.246)"
[ 2023-01-16 14:39:48,799 ] BattlEye: "Restarting client is necessary, service isn't running properly"
